timestamp,run,source_bytes,payload_bytes,rectangles,compressed,raw,planner_us,set_buffer_us,bulk_wait_us,transfer_us
6563.489009,managed-fullframe-lz4,3686400,526252,1,1,0,16464,1064,12966,30701
6563.533898,managed-fullframe-lz4,3686400,526252,1,1,0,16573,1089,13045,30912
6563.575729,managed-fullframe-lz4,3686400,526226,1,1,0,13715,1141,12937,28002
6563.620687,managed-fullframe-lz4,3686400,526528,1,1,0,16324,1041,12957,30578
6563.666100,managed-fullframe-lz4,3686400,526486,1,1,0,16609,1171,12893,30883
6563.711028,managed-fullframe-lz4,3686400,526514,1,1,0,16640,1207,12920,30967
6563.756283,managed-fullframe-lz4,3686400,526514,1,1,0,16650,1071,12942,31095
6563.800061,managed-fullframe-lz4,3686400,526488,1,1,0,15409,1058,12927,29590
6563.841844,managed-fullframe-lz4,3686400,526466,1,1,0,13546,1242,12985,27962
6563.885766,managed-fullframe-lz4,3686400,526395,1,1,0,15689,1077,12877,29850
6563.931395,managed-fullframe-lz4,3686400,526382,1,1,0,17170,1133,12956,31474
6563.975916,managed-fullframe-lz4,3686400,526444,1,1,0,16174,1188,12954,30515
6564.020870,managed-fullframe-lz4,3686400,526444,1,1,0,16615,1059,12998,30948
6564.066550,managed-fullframe-lz4,3686400,526385,1,1,0,15811,1094,12895,30423
6564.113311,managed-fullframe-lz4,3686400,526379,1,1,0,18407,1188,12904,32726
6564.163746,managed-fullframe-lz4,3686400,651283,1,1,0,18974,1248,16009,36473
6564.219991,managed-fullframe-lz4,3686400,651568,1,1,0,22356,1224,16719,40586
6564.271692,managed-fullframe-lz4,3686400,651568,1,1,0,18660,1488,16002,36380
6564.323736,managed-fullframe-lz4,3686400,651553,1,1,0,18994,1200,15976,36400
6564.377896,managed-fullframe-lz4,3686400,651496,1,1,0,20927,1323,15963,38444
6564.430284,managed-fullframe-lz4,3686400,651591,1,1,0,19045,1222,15963,36490
6564.482785,managed-fullframe-lz4,3686400,651547,1,1,0,19266,1229,16114,36867
6564.537691,managed-fullframe-lz4,3686400,651537,1,1,0,21520,1290,15918,39081
6564.592528,managed-fullframe-lz4,3686400,651481,1,1,0,21281,1201,15945,38663
6564.642623,managed-fullframe-lz4,3686400,651515,1,1,0,17190,1325,15929,34666
6564.696230,managed-fullframe-lz4,3686400,651501,1,1,0,20388,1173,16151,38020
6564.747236,managed-fullframe-lz4,3686400,651276,1,1,0,18000,1198,15928,35424
6564.800540,managed-fullframe-lz4,3686400,651541,1,1,0,19963,1238,16060,37485
6564.858864,managed-fullframe-lz4,3686400,651513,1,1,0,21318,1167,15938,38738
6564.914607,managed-fullframe-lz4,3686400,651481,1,1,0,21884,1343,15964,39423
6564.968930,managed-fullframe-lz4,3686400,651541,1,1,0,21069,1191,16010,38517
6565.027480,managed-fullframe-lz4,3686400,651532,1,1,0,24321,1251,16556,42466
6565.079782,managed-fullframe-lz4,3686400,651462,1,1,0,18921,1327,16122,36602
6565.135289,managed-fullframe-lz4,3686400,651473,1,1,0,21395,1162,16008,38813
6565.190297,managed-fullframe-lz4,3686400,651545,1,1,0,21572,1348,16002,39169
6565.244227,managed-fullframe-lz4,3686400,651432,1,1,0,20819,1131,15991,38179
6565.298816,managed-fullframe-lz4,3686400,651185,1,1,0,21187,1307,15951,38674
6565.353471,managed-fullframe-lz4,3686400,651159,1,1,0,21151,1168,15872,38423
6565.408633,managed-fullframe-lz4,3686400,651159,1,1,0,22206,1303,15956,39705
6565.462604,managed-fullframe-lz4,3686400,651159,1,1,0,20803,1233,15945,38214
6565.517066,managed-fullframe-lz4,3686400,651159,1,1,0,20841,1182,15909,38205
6565.572667,managed-fullframe-lz4,3686400,651159,1,1,0,22509,1308,15942,40001
6565.627151,managed-fullframe-lz4,3686400,651159,1,1,0,21536,1136,15988,38901
6565.679366,managed-fullframe-lz4,3686400,651159,1,1,0,18939,1260,15967,36433
6565.733700,managed-fullframe-lz4,3686400,651159,1,1,0,21036,1211,16026,38512
6565.788487,managed-fullframe-lz4,3686400,651159,1,1,0,21239,1464,15996,38946
6565.841333,managed-fullframe-lz4,3686400,651159,1,1,0,19534,1244,15970,36979
6565.893041,managed-fullframe-lz4,3686400,651159,1,1,0,18589,1228,15928,35960
6565.943638,managed-fullframe-lz4,3686400,651207,1,1,0,17639,1250,16019,35130
6565.996362,managed-fullframe-lz4,3686400,651344,1,1,0,19120,1183,15954,36479
6566.050701,managed-fullframe-lz4,3686400,651403,1,1,0,21376,1387,15939,38943
6566.105657,managed-fullframe-lz4,3686400,651386,1,1,0,20418,1399,15910,38006
6566.155993,managed-fullframe-lz4,3686400,651375,1,1,0,17356,1185,16151,34915
6566.209587,managed-fullframe-lz4,3686400,651375,1,1,0,20498,1257,15960,38026
6566.264028,managed-fullframe-lz4,3686400,651450,1,1,0,21291,1186,15954,38669
6566.319151,managed-fullframe-lz4,3686400,651450,1,1,0,21612,1373,15924,39172
6566.371868,managed-fullframe-lz4,3686400,651450,1,1,0,19960,1194,15933,37444
6566.425361,managed-fullframe-lz4,3686400,651450,1,1,0,20142,1325,16000,37756
6566.479110,managed-fullframe-lz4,3686400,651410,1,1,0,20577,1163,15899,37871
6566.536291,managed-fullframe-lz4,3686400,674007,1,1,0,23325,1304,16691,41608
6566.596108,managed-fullframe-lz4,3686400,718445,1,1,0,24710,1334,17607,43980
6566.654555,managed-fullframe-lz4,3686400,738315,1,1,0,22409,1260,18092,42022
6566.710956,managed-fullframe-lz4,3686400,659397,1,1,0,21772,1292,16162,39473
6566.765647,managed-fullframe-lz4,3686400,630788,1,1,0,21652,1226,15471,38724
6566.819910,managed-fullframe-lz4,3686400,632643,1,1,0,21372,1270,15552,38424
6566.871291,managed-fullframe-lz4,3686400,647740,1,1,0,18367,1207,15810,35612
6566.932249,managed-fullframe-lz4,3686400,651554,1,1,0,22247,2283,16365,41121
6566.977581,managed-fullframe-lz4,3686400,651542,1,1,0,11861,1250,15925,29298
6567.030557,managed-fullframe-lz4,3686400,651371,1,1,0,19942,1222,15898,37298
6567.084808,managed-fullframe-lz4,3686400,651379,1,1,0,21131,1339,16039,38752
6567.138389,managed-fullframe-lz4,3686400,651505,1,1,0,20322,1232,16010,37826
6567.192327,managed-fullframe-lz4,3686400,651492,1,1,0,20624,1162,16007,38027
6567.245850,managed-fullframe-lz4,3686400,651567,1,1,0,20491,1404,15953,38078
6567.300147,managed-fullframe-lz4,3686400,651510,1,1,0,21052,1284,16016,38590
6567.352162,managed-fullframe-lz4,3686400,651504,1,1,0,18673,1342,16001,36341
6567.405661,managed-fullframe-lz4,3686400,651539,1,1,0,20223,1306,15953,37809
6567.461353,managed-fullframe-lz4,3686400,651263,1,1,0,20696,1221,16012,38166
6567.515598,managed-fullframe-lz4,3686400,651577,1,1,0,20038,1455,15987,37712
6567.566352,managed-fullframe-lz4,3686400,651345,1,1,0,17678,1340,15982,35244
6567.619864,managed-fullframe-lz4,3686400,651467,1,1,0,20479,1318,15911,37965
6567.674964,managed-fullframe-lz4,3686400,651333,1,1,0,21808,1297,15961,39305
6567.730045,managed-fullframe-lz4,3686400,651226,1,1,0,21222,1218,15956,38641
6567.784317,managed-fullframe-lz4,3686400,651310,1,1,0,21148,1194,15953,38551
6567.838638,managed-fullframe-lz4,3686400,651352,1,1,0,20924,1365,15918,38440
6567.889083,managed-fullframe-lz4,3686400,651413,1,1,0,17572,1213,15951,34965
6567.944026,managed-fullframe-lz4,3686400,651363,1,1,0,22074,1261,15886,39464
6567.999552,managed-fullframe-lz4,3686400,651172,1,1,0,21663,1506,16007,39392
6568.050986,managed-fullframe-lz4,3686400,652851,1,1,0,18337,1193,16023,35781
6568.107769,managed-fullframe-lz4,3686400,708759,1,1,0,21864,1363,17403,40957
6568.167569,managed-fullframe-lz4,3686400,726446,1,1,0,22799,1379,17794,42228
6568.223746,managed-fullframe-lz4,3686400,740163,1,1,0,20024,1354,18066,39694
6568.284607,managed-fullframe-lz4,3686400,737456,1,1,0,23731,1412,18070,43473
6568.345254,managed-fullframe-lz4,3686400,734028,1,1,0,24161,1331,18046,43854
6568.408794,managed-fullframe-lz4,3686400,734028,1,1,0,25956,1433,17935,45684
6568.468211,managed-fullframe-lz4,3686400,734028,1,1,0,23103,1249,17963,42676
6568.529142,managed-fullframe-lz4,3686400,734028,1,1,0,24409,1350,18004,44034
6568.589763,managed-fullframe-lz4,3686400,734028,1,1,0,23885,1175,17894,43207
6568.649619,managed-fullframe-lz4,3686400,734025,1,1,0,23284,1321,17982,42910
6568.708167,managed-fullframe-lz4,3686400,734041,1,1,0,20647,1228,18163,40286
6568.769207,managed-fullframe-lz4,3686400,734079,1,1,0,21334,1381,18105,41121
6568.827322,managed-fullframe-lz4,3686400,735693,1,1,0,20242,2205,18002,40701
6568.884483,managed-fullframe-lz4,3686400,736002,1,1,0,20662,1293,17948,40144
6568.946340,managed-fullframe-lz4,3686400,735918,1,1,0,24404,1145,18000,43809
6569.008313,managed-fullframe-lz4,3686400,735874,1,1,0,24426,1255,18041,44076
6569.070270,managed-fullframe-lz4,3686400,735843,1,1,0,25044,1268,17986,44646
6569.131770,managed-fullframe-lz4,3686400,735821,1,1,0,25007,1217,18095,44624
6569.193610,managed-fullframe-lz4,3686400,735826,1,1,0,24874,1334,17987,44495
6569.253102,managed-fullframe-lz4,3686400,735853,1,1,0,23020,1242,18063,42593
6569.316418,managed-fullframe-lz4,3686400,735954,1,1,0,25656,1563,18055,45563
6569.376112,managed-fullframe-lz4,3686400,735954,1,1,0,23738,1668,17944,43621
6569.435795,managed-fullframe-lz4,3686400,735954,1,1,0,23460,1288,18315,43458
6569.498164,managed-fullframe-lz4,3686400,735954,1,1,0,25522,1373,18081,45316
6569.560910,managed-fullframe-lz4,3686400,735954,1,1,0,25869,1401,18163,45680
6569.621174,managed-fullframe-lz4,3686400,735954,1,1,0,22068,2266,17996,42599
6569.680455,managed-fullframe-lz4,3686400,735954,1,1,0,22743,1461,18097,42568
6569.739156,managed-fullframe-lz4,3686400,735932,1,1,0,21383,1656,18116,41401
6569.801090,managed-fullframe-lz4,3686400,735862,1,1,0,25192,1351,18103,44914
6569.859446,managed-fullframe-lz4,3686400,735956,1,1,0,20859,1545,18289,40929
6569.921014,managed-fullframe-lz4,3686400,735956,1,1,0,24530,1389,18177,44357
6569.986511,managed-fullframe-lz4,3686400,735810,1,1,0,27925,1603,18261,48033
6570.046016,managed-fullframe-lz4,3686400,735699,1,1,0,22320,1318,18059,41943
6570.105286,managed-fullframe-lz4,3686400,735745,1,1,0,22613,1367,18194,42506
6570.167527,managed-fullframe-lz4,3686400,735926,1,1,0,24905,1404,18047,44613
6570.228284,managed-fullframe-lz4,3686400,735987,1,1,0,24125,1354,18140,43888
6570.289344,managed-fullframe-lz4,3686400,735967,1,1,0,23598,1597,18096,43552
6570.350601,managed-fullframe-lz4,3686400,735969,1,1,0,24437,1294,18085,44140
6570.413168,managed-fullframe-lz4,3686400,735969,1,1,0,24864,1543,18147,44816
6570.474683,managed-fullframe-lz4,3686400,735969,1,1,0,24636,1268,18027,44252
6570.536253,managed-fullframe-lz4,3686400,735969,1,1,0,24611,1512,18203,44588
6570.599207,managed-fullframe-lz4,3686400,735994,1,1,0,26451,1267,18070,46088
6570.661723,managed-fullframe-lz4,3686400,735987,1,1,0,25727,1506,18180,45734
6570.722290,managed-fullframe-lz4,3686400,735978,1,1,0,23568,1222,18099,43153
6570.783395,managed-fullframe-lz4,3686400,735966,1,1,0,24293,1345,18276,44200
6570.844018,managed-fullframe-lz4,3686400,735966,1,1,0,23661,1380,18037,43350
6570.905477,managed-fullframe-lz4,3686400,735966,1,1,0,24192,1365,18026,43921
6570.967481,managed-fullframe-lz4,3686400,735966,1,1,0,24418,1360,18115,44157
6571.030717,managed-fullframe-lz4,3686400,735966,1,1,0,25730,1369,18197,45570
6571.089813,managed-fullframe-lz4,3686400,735966,1,1,0,21104,1434,18200,40988
6571.149853,managed-fullframe-lz4,3686400,735966,1,1,0,22045,1355,18297,41961
6571.213415,managed-fullframe-lz4,3686400,735858,1,1,0,26239,1355,18277,46208
6571.271890,managed-fullframe-lz4,3686400,735926,1,1,0,21399,1357,18195,41248
6571.334043,managed-fullframe-lz4,3686400,735744,1,1,0,24374,1372,18207,44245
6571.399153,managed-fullframe-lz4,3686400,735839,1,1,0,28108,1369,18220,47962
6571.461444,managed-fullframe-lz4,3686400,735772,1,1,0,25089,1399,18267,45042
6571.523689,managed-fullframe-lz4,3686400,735772,1,1,0,24639,1349,18743,45050
6571.586496,managed-fullframe-lz4,3686400,735772,1,1,0,25029,1373,18240,44892
6571.647952,managed-fullframe-lz4,3686400,735772,1,1,0,24255,1352,18164,44035
6571.709416,managed-fullframe-lz4,3686400,735772,1,1,0,24171,1327,18210,43980
6571.773682,managed-fullframe-lz4,3686400,735772,1,1,0,24994,1579,19569,46411
6571.833265,managed-fullframe-lz4,3686400,735772,1,1,0,14163,1396,18159,34017
6571.896760,managed-fullframe-lz4,3686400,735772,1,1,0,24524,1416,18100,44323
6571.955509,managed-fullframe-lz4,3686400,735772,1,1,0,21576,1354,18293,41477
6572.015231,managed-fullframe-lz4,3686400,735510,1,1,0,21954,1413,18100,41736
6572.081050,managed-fullframe-lz4,3686400,719354,1,1,0,29360,1326,17849,48769
6572.139683,managed-fullframe-lz4,3686400,662387,1,1,0,23103,1323,17001,41649
6572.186808,managed-fullframe-lz4,3686400,520073,1,1,0,16581,1182,12908,30920
6572.224222,managed-fullframe-lz4,3686400,520073,1,1,0,8504,1078,12926,22707
6572.268025,managed-fullframe-lz4,3686400,538400,1,1,0,14406,1644,13340,29596
6572.313487,managed-fullframe-lz4,3686400,539634,1,1,0,15679,1147,13381,30499
6572.360734,managed-fullframe-lz4,3686400,539427,1,1,0,17696,1255,13393,32560
6572.404282,managed-fullframe-lz4,3686400,539427,1,1,0,13935,1172,13314,28634
6572.452386,managed-fullframe-lz4,3686400,539427,1,1,0,18874,1129,13357,33555
6572.498344,managed-fullframe-lz4,3686400,539427,1,1,0,17164,1052,13248,31655
6572.542775,managed-fullframe-lz4,3686400,539427,1,1,0,14821,1572,13397,29997
6572.587106,managed-fullframe-lz4,3686400,539427,1,1,0,15720,1159,13339,30408
6572.631016,managed-fullframe-lz4,3686400,539427,1,1,0,14350,1166,13296,29005
6572.675257,managed-fullframe-lz4,3686400,539427,1,1,0,14751,1161,13344,29487
6572.720186,managed-fullframe-lz4,3686400,539417,1,1,0,15315,1293,13341,30196
6572.767368,managed-fullframe-lz4,3686400,539421,1,1,0,17107,1275,13595,32187
6572.814890,managed-fullframe-lz4,3686400,539528,1,1,0,17370,1269,13430,32290
6572.862060,managed-fullframe-lz4,3686400,539528,1,1,0,17356,1370,13382,32324
6572.908996,managed-fullframe-lz4,3686400,539668,1,1,0,16996,1341,13402,31959
6572.955516,managed-fullframe-lz4,3686400,539472,1,1,0,17233,1227,13372,32129
6573.000296,managed-fullframe-lz4,3686400,539502,1,1,0,15662,1118,13284,30287
6573.046671,managed-fullframe-lz4,3686400,539522,1,1,0,17163,1311,13322,32009
6573.093423,managed-fullframe-lz4,3686400,539519,1,1,0,17752,1060,13246,32467
6573.139825,managed-fullframe-lz4,3686400,539519,1,1,0,16858,1088,13179,31382
6573.184900,managed-fullframe-lz4,3686400,539519,1,1,0,16170,1110,13228,30738
6573.231226,managed-fullframe-lz4,3686400,539519,1,1,0,17368,1067,13177,31828
6573.277896,managed-fullframe-lz4,3686400,539519,1,1,0,17716,1071,13277,32294
6573.322800,managed-fullframe-lz4,3686400,539519,1,1,0,15507,992,13180,29872
6573.368589,managed-fullframe-lz4,3686400,539519,1,1,0,17132,1041,13230,31634
6573.416204,managed-fullframe-lz4,3686400,539604,1,1,0,17765,1195,13319,32570
6573.462796,managed-fullframe-lz4,3686400,539557,1,1,0,17821,1034,13221,32294
6573.514179,managed-fullframe-lz4,3686400,539630,1,1,0,21540,1298,13381,36428
6573.558614,managed-fullframe-lz4,3686400,539792,1,1,0,14894,1264,13309,29686
6573.605755,managed-fullframe-lz4,3686400,539937,1,1,0,16910,1153,13879,32188
6573.650029,managed-fullframe-lz4,3686400,539346,1,1,0,13917,1285,13319,28711
6573.695698,managed-fullframe-lz4,3686400,539145,1,1,0,16541,1254,13289,31285
6573.739008,managed-fullframe-lz4,3686400,539196,1,1,0,14331,1183,13412,29171
6573.786002,managed-fullframe-lz4,3686400,539196,1,1,0,17852,1338,13366,32819
6573.829537,managed-fullframe-lz4,3686400,539155,1,1,0,14147,1497,13259,29100
6573.873013,managed-fullframe-lz4,3686400,538983,1,1,0,14249,1179,13323,28945
6573.917283,managed-fullframe-lz4,3686400,536540,1,1,0,13716,2169,13318,29409
6573.962346,managed-fullframe-lz4,3686400,536540,1,1,0,13986,1708,13981,29864
6574.006998,managed-fullframe-lz4,3686400,538130,1,1,0,14906,1219,13316,29645
6574.056252,managed-fullframe-lz4,3686400,538130,1,1,0,19010,1096,13296,33575
6574.100488,managed-fullframe-lz4,3686400,538284,1,1,0,15097,1067,13365,29720
6574.150276,managed-fullframe-lz4,3686400,538082,1,1,0,20021,1090,13658,34981
6574.196562,managed-fullframe-lz4,3686400,538104,1,1,0,16652,1390,13511,31803
6574.240490,managed-fullframe-lz4,3686400,537992,1,1,0,13963,1126,13323,28613
6574.288872,managed-fullframe-lz4,3686400,553027,1,1,0,17344,1082,14061,32826
6574.335227,managed-fullframe-lz4,3686400,554524,1,1,0,16566,1095,13881,31791
6574.382775,managed-fullframe-lz4,3686400,554524,1,1,0,17183,1214,13688,32407
6574.424351,managed-fullframe-lz4,3686400,554573,1,1,0,11169,1118,13732,26240
6574.472196,managed-fullframe-lz4,3686400,554794,1,1,0,17706,1109,13633,32749
6574.516652,managed-fullframe-lz4,3686400,554797,1,1,0,14603,1263,13584,29662
6574.559520,managed-fullframe-lz4,3686400,554608,1,1,0,14353,976,13544,29078
6574.603619,managed-fullframe-lz4,3686400,557357,1,1,0,14855,1132,13745,30013
6574.655893,managed-fullframe-lz4,3686400,619496,1,1,0,19503,1324,15322,36689
6574.710068,managed-fullframe-lz4,3686400,619474,1,1,0,21387,1169,15386,38198
6574.758842,managed-fullframe-lz4,3686400,619564,1,1,0,16908,1163,15335,33649
6574.809446,managed-fullframe-lz4,3686400,619793,1,1,0,18232,1178,15593,35220
6574.859376,managed-fullframe-lz4,3686400,619793,1,1,0,16227,1325,15359,33139
6574.908844,managed-fullframe-lz4,3686400,619995,1,1,0,16576,1445,15546,33783
6574.958201,managed-fullframe-lz4,3686400,619955,1,1,0,17280,1316,15253,34070
6575.007733,managed-fullframe-lz4,3686400,630654,1,1,0,17401,1150,15483,34252
6575.059280,managed-fullframe-lz4,3686400,631531,1,1,0,20060,1105,15379,36778
6575.103624,managed-fullframe-lz4,3686400,631514,1,1,0,12685,2050,15532,30518
6575.152885,managed-fullframe-lz4,3686400,631562,1,1,0,17007,1425,15624,34308
6575.206136,managed-fullframe-lz4,3686400,631112,1,1,0,20187,1346,15568,37342
6575.254064,managed-fullframe-lz4,3686400,631115,1,1,0,16349,1262,15517,33369
6575.306905,managed-fullframe-lz4,3686400,631170,1,1,0,20717,1449,15666,38068
6575.359010,managed-fullframe-lz4,3686400,631237,1,1,0,19451,1262,15457,36427
6575.408282,managed-fullframe-lz4,3686400,631230,1,1,0,17922,1193,15505,34851
6575.460748,managed-fullframe-lz4,3686400,631140,1,1,0,20233,1230,15645,37327
6575.515532,managed-fullframe-lz4,3686400,631096,1,1,0,20472,1488,15507,37694
6575.567150,managed-fullframe-lz4,3686400,692739,1,1,0,17722,1364,17107,36426
6575.619934,managed-fullframe-lz4,3686400,704095,1,1,0,18410,1424,17240,37331
6575.673399,managed-fullframe-lz4,3686400,702757,1,1,0,19206,1260,17170,37876
6575.729549,managed-fullframe-lz4,3686400,699165,1,1,0,21817,1343,17316,40728
6575.785497,managed-fullframe-lz4,3686400,689191,1,1,0,21112,1958,16914,40301
6575.840425,managed-fullframe-lz4,3686400,681080,1,1,0,21049,1212,16696,39193
6575.891285,managed-fullframe-lz4,3686400,679445,1,1,0,17256,1378,16850,35714
6575.943868,managed-fullframe-lz4,3686400,679303,1,1,0,19165,1244,16675,37320
6575.997726,managed-fullframe-lz4,3686400,679455,1,1,0,21032,1215,16803,39279
6576.049978,managed-fullframe-lz4,3686400,679367,1,1,0,18103,1444,16724,36496
6576.103973,managed-fullframe-lz4,3686400,679396,1,1,0,20280,1550,16753,38872
6576.158686,managed-fullframe-lz4,3686400,679421,1,1,0,19279,2099,17058,38668
6576.213733,managed-fullframe-lz4,3686400,679443,1,1,0,22112,1212,16780,40356
6576.264870,managed-fullframe-lz4,3686400,679403,1,1,0,18025,1362,16796,36415
6576.317615,managed-fullframe-lz4,3686400,679389,1,1,0,18783,1348,16630,37014
6576.371248,managed-fullframe-lz4,3686400,679274,1,1,0,20327,1354,16691,38622
6576.425883,managed-fullframe-lz4,3686400,679456,1,1,0,20342,1346,16673,38606
6576.479404,managed-fullframe-lz4,3686400,679244,1,1,0,20559,1338,16654,38794
6576.532905,managed-fullframe-lz4,3686400,679244,1,1,0,20412,1273,16856,38786
6576.585114,managed-fullframe-lz4,3686400,679244,1,1,0,18446,1324,16665,36679
6576.638507,managed-fullframe-lz4,3686400,679244,1,1,0,20541,1247,16563,38586
6576.695230,managed-fullframe-lz4,3686400,679244,1,1,0,22580,1330,16687,40852
6576.750399,managed-fullframe-lz4,3686400,679244,1,1,0,22141,1510,16585,40577
6576.805054,managed-fullframe-lz4,3686400,679244,1,1,0,21610,1320,16732,39988
6576.860906,managed-fullframe-lz4,3686400,679244,1,1,0,22188,1206,16617,40536
6576.914475,managed-fullframe-lz4,3686400,679244,1,1,0,20612,1202,16615,38680
6576.969498,managed-fullframe-lz4,3686400,679421,1,1,0,21322,1313,16721,39608
6577.023650,managed-fullframe-lz4,3686400,679263,1,1,0,21326,1252,16644,39475
6577.079251,managed-fullframe-lz4,3686400,679462,1,1,0,21052,1628,16905,39818
6577.131036,managed-fullframe-lz4,3686400,679448,1,1,0,18462,1243,16580,36738
6577.183881,managed-fullframe-lz4,3686400,679474,1,1,0,19689,1127,16753,37800
6577.238584,managed-fullframe-lz4,3686400,679474,1,1,0,20814,1298,16682,39026
6577.293759,managed-fullframe-lz4,3686400,679474,1,1,0,22185,1205,16592,40236
6577.348512,managed-fullframe-lz4,3686400,679474,1,1,0,21277,1296,16773,39598
6577.402203,managed-fullframe-lz4,3686400,679474,1,1,0,19684,1576,17101,38691
6577.457960,managed-fullframe-lz4,3686400,679474,1,1,0,22316,1328,16816,40716
6577.509334,managed-fullframe-lz4,3686400,679474,1,1,0,18080,1241,16582,36197
6577.562432,managed-fullframe-lz4,3686400,679474,1,1,0,20093,1274,16591,38201
6577.617167,managed-fullframe-lz4,3686400,679474,1,1,0,21162,1329,16709,39622
6577.673029,managed-fullframe-lz4,3686400,679474,1,1,0,22163,1250,16691,40347
6577.726678,managed-fullframe-lz4,3686400,679474,1,1,0,20110,1659,16805,38820
6577.781770,managed-fullframe-lz4,3686400,679474,1,1,0,22053,1233,16639,40165
6577.834455,managed-fullframe-lz4,3686400,679470,1,1,0,19329,1192,16763,37514
6577.889376,managed-fullframe-lz4,3686400,679480,1,1,0,21327,1337,16681,39596
6577.942599,managed-fullframe-lz4,3686400,679479,1,1,0,20270,1212,16649,38366
6577.997935,managed-fullframe-lz4,3686400,679095,1,1,0,21571,1325,16860,39996
6578.048963,managed-fullframe-lz4,3686400,679356,1,1,0,18113,1343,16591,36270
6578.097206,managed-fullframe-lz4,3686400,636281,1,1,0,16512,1077,15628,33441
6578.150108,managed-fullframe-lz4,3686400,618934,1,1,0,20386,1155,15083,36861
6578.206178,managed-fullframe-lz4,3686400,663690,1,1,0,23244,1123,16217,40910
6578.263286,managed-fullframe-lz4,3686400,674747,1,1,0,22204,1180,16609,40264
6578.319722,managed-fullframe-lz4,3686400,677291,1,1,0,22242,1173,16731,40386
6578.378023,managed-fullframe-lz4,3686400,677816,1,1,0,22818,1419,17035,41536
6578.431664,managed-fullframe-lz4,3686400,672108,1,1,0,19818,1148,16498,37719
6578.484911,managed-fullframe-lz4,3686400,672164,1,1,0,18263,1366,16653,36516
6578.541057,managed-fullframe-lz4,3686400,672170,1,1,0,21544,1337,16589,39739
6578.597500,managed-fullframe-lz4,3686400,671992,1,1,0,22398,1218,16535,40379
6578.653844,managed-fullframe-lz4,3686400,672026,1,1,0,22524,1266,16619,40647
6578.708160,managed-fullframe-lz4,3686400,672084,1,1,0,19805,1592,16503,38139
6578.762424,managed-fullframe-lz4,3686400,671989,1,1,0,20483,1169,16580,38509
6578.819459,managed-fullframe-lz4,3686400,672218,1,1,0,23121,1291,16507,41223
6578.875902,managed-fullframe-lz4,3686400,672143,1,1,0,22944,1160,16511,40859
6578.928397,managed-fullframe-lz4,3686400,672143,1,1,0,19288,1124,16528,37172
6578.984886,managed-fullframe-lz4,3686400,672143,1,1,0,22530,1450,16490,40727
6579.041966,managed-fullframe-lz4,3686400,672143,1,1,0,21073,1132,16693,39127
6579.098979,managed-fullframe-lz4,3686400,672153,1,1,0,20758,2014,16800,39818
6579.155014,managed-fullframe-lz4,3686400,672249,1,1,0,21849,1342,16604,40036
6579.210138,managed-fullframe-lz4,3686400,672273,1,1,0,21182,1251,16725,39451
6579.262918,managed-fullframe-lz4,3686400,672304,1,1,0,18412,1295,16685,36628
6579.318616,managed-fullframe-lz4,3686400,672188,1,1,0,21593,1510,16602,39943
6579.373948,managed-fullframe-lz4,3686400,672223,1,1,0,20963,1247,16588,39062
6579.431004,managed-fullframe-lz4,3686400,672214,1,1,0,22665,1379,16749,41097
6579.488354,managed-fullframe-lz4,3686400,672186,1,1,0,22901,1296,16994,41446
6579.546775,managed-fullframe-lz4,3686400,672225,1,1,0,23729,1304,16523,41880
6579.603551,managed-fullframe-lz4,3686400,672060,1,1,0,22467,1380,16570,40764
6579.657975,managed-fullframe-lz4,3686400,672638,1,1,0,20076,1600,16704,38624
6579.715627,managed-fullframe-lz4,3686400,671664,1,1,0,23251,1326,16662,41473
6579.773925,managed-fullframe-lz4,3686400,671565,1,1,0,23864,1286,16965,42475
6579.829944,managed-fullframe-lz4,3686400,671565,1,1,0,21798,1284,16556,39912
6579.887952,managed-fullframe-lz4,3686400,671565,1,1,0,22978,1389,16548,41169
6579.944480,managed-fullframe-lz4,3686400,671565,1,1,0,22163,1240,16534,40178
6579.999365,managed-fullframe-lz4,3686400,671565,1,1,0,20607,1625,16571,39056
6580.052179,managed-fullframe-lz4,3686400,671565,1,1,0,19140,1260,16611,37250
6580.109143,managed-fullframe-lz4,3686400,671565,1,1,0,23069,1283,16535,41126
6580.163648,managed-fullframe-lz4,3686400,671657,1,1,0,20190,1374,16600,38506
6580.222518,managed-fullframe-lz4,3686400,671657,1,1,0,24871,1379,16580,43090
6580.278174,managed-fullframe-lz4,3686400,671675,1,1,0,22094,1260,16525,40162
6580.331826,managed-fullframe-lz4,3686400,671675,1,1,0,18990,1608,16651,37476
6580.388540,managed-fullframe-lz4,3686400,672155,1,1,0,22337,1317,16580,40626
6580.445901,managed-fullframe-lz4,3686400,672235,1,1,0,23311,1269,16553,41382
6580.502406,managed-fullframe-lz4,3686400,672235,1,1,0,22349,1261,16566,40419
6580.561886,managed-fullframe-lz4,3686400,672235,1,1,0,24356,1254,16642,42506
6580.620750,managed-fullframe-lz4,3686400,672235,1,1,0,23947,1250,16653,42140
6580.679138,managed-fullframe-lz4,3686400,672235,1,1,0,23322,1590,16638,41894
6580.738648,managed-fullframe-lz4,3686400,672235,1,1,0,23831,1318,16661,42117
6580.797421,managed-fullframe-lz4,3686400,672235,1,1,0,24026,1294,16648,42297
6580.858241,managed-fullframe-lz4,3686400,672235,1,1,0,25127,1287,16808,43651
